Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
1655,1656,"I rather take a fake married person's advice than a single person about real shit. At least alevel of compromise is shown.
",4,3,2,2,3,2,2,3,2,3,2,2,"I rather take a ""fake"" married person advice than a single person about RS, at least alevel of compromise is shown
",3,3,3,4,2,3,2,1,1,3,1,2
1656,1658,"Showing how easy it is to admit the failure can be one's own fault. I accept it, and will strive todo better. Crazy world, right
",4,4,3,4,2,3,2,1,1,4,1,1,"showing how easy it is to admit the failure can be ones own fault....I accept it and will strive todo better. Crazy world right?
",3,4,3,3,2,3,2,1,1,3,1,1
1657,1657,"A man that invests extensive time before getting what he wants is calleda \""gentleman\"" in women's slang
",4,3,3,2,2,3,2,1,1,4,2,1,"a man that invest extensive time before getting what he want is calleda ""gentleman"" in women slang.
",3,4,4,4,1,4,1,1,1,3,1,2
1658,1660,"I would loe to have a routine so I can get into a processjust walk through my platform and leave.
",4,4,3,4,2,4,2,1,2,4,2,2,"I wish would have a groove so I can randomly rollthru..talk my shit and leave.
",3,2,2,3,3,2,3,2,2,3,3,3
1659,1662,"Thank you, everyone, for the Father's Day wishes. I am sending blessings toall of the fathers out there.
",4,3,4,5,1,4,1,1,1,5,1,1,"Thank you everyone for the Father's Day wishes. Sending blessings toall the fathers out there.""
",3,3,3,4,1,3,1,1,1,3,1,1
1660,1661,"I'm pretty, but I am not beautiful. I sin, but I am not the devil. I'm good, but I amnot an angel. -Marilyn Monro
",4,3,3,4,2,3,2,2,2,4,2,2,"I'm Pretty, But I Am Not Beautiful. I Sin, But I Am Not The Devil. I'm Good, But I AmNot An Angel. -Marilyn Monroe.
",3,4,4,3,2,4,1,1,1,4,1,2
1661,1663,"Got new game system and games. We were able to accomplish this before the year.
",3,3,3,4,2,3,2,1,2,3,2,2,"Can't believe we get new consoles, New GTA, new BF, new Splinter Cell,Watch Dogs, AC4, Dead Rising 3,ArkhamOrigins b4 the years over.#2013
",4,4,2,3,3,3,3,2,2,3,2,2
1662,1659,"And I refuse to believe I never saw a woman breast feedand was the only one gawking
",4,3,3,2,3,3,2,2,2,3,2,2,"And I refuse to believe I neva saw a chick breast feedand was only 1 staring!
",3,2,2,2,2,2,3,3,2,2,3,2
1663,1664,"Well said! At least she's working. She's gonna have to work a lot of hours justto see any serious money. I'm laughing
",4,3,3,4,2,3,1,1,1,4,2,2,"Word! At least she working. she's gonna have to work mad hours justto see any paper lol""
",3,3,2,2,3,2,1,1,1,3,2,2
1664,1665,"Women aren't worth anything! Females want a loyal man but can't evenbe loyal to their friends
",2,3,1,1,4,1,2,4,2,2,3,2,"Bitches ain't shit! Females want a loyal dude but can't evenbe loyal to their friends""
",2,3,1,1,5,1,2,5,2,2,3,2
1665,1667,"Shout-out to all of my male friends and cousins who have never sugar-coated shit. They always kept it so real
",4,3,2,3,3,3,2,2,1,3,2,2,"S/O to all my male friends and cousins who never sugar coated shit,always kept it so real!
",3,4,3,4,2,3,1,1,1,3,1,2
1666,1670,"Tossing a salad? Swimming in each other.
",4,3,2,2,1,2,2,2,2,3,3,2,"Me & your momma will make a salad and play in itlike it's a pool lol..!!!!????????
",3,3,2,1,2,2,3,3,1,2,3,2
1667,1669,"All during school, I wanted to fight Sam and, man, I tried and what happened? My eyewas black and blue for two weeks
",3,4,2,3,4,2,2,3,2,3,2,2,"A all doing school I wanned to fight Sam and mon but I tryed an wat happen my eyewas blue for two weeks
",2,3,2,2,3,1,4,2,2,2,2,2
1668,1671,"Can I just get a blow job? For real, the crack of my hairy ass, killing myself laughing, just playing
",3,2,1,1,3,1,4,4,2,2,4,2,"Can I just get a blow job fr the crack ofmy hairy ass kmsl Jp
",3,3,2,3,2,2,3,2,2,3,2,2
1669,1668,"And, to be honest, I hate Yale. Laugh out loud. I just like a fewpeople on my dad's side.
",4,3,3,3,2,3,2,2,1,4,2,2,"And tbh I hate Yale lol I just like a fewpeople on my daddy side
",3,2,2,2,2,2,2,2,1,3,2,2
1670,1673,"If a bitch goes to the food stamp building, and the security guard signsher in... She's a whore
",3,3,2,1,4,2,2,5,2,3,3,2,"If a bitch go to food stamp building and the security guard signsher in.. She's a whore
",4,4,3,3,2,3,2,1,1,4,2,1
1671,1666,"Oh no, I didn't even know that she was there. There wasn't anyparking, now I feel bad
",4,3,3,4,2,3,1,2,1,4,2,2,"oh no!!! I didn't even know she was there. There was noparking. Smh. I feel bad!
",3,4,2,3,3,2,3,2,2,3,3,2
1672,1672,"Sitting in the dark like a real man. Now that's some jail type talkand like real talk.
",3,3,2,2,4,2,2,3,2,3,2,2,"-Chillin In The Dark Like A Real Nigga.!""naw that's some penitentiary shit gettinraped real nigga shit lmfao
",2,3,1,1,5,1,3,5,2,2,3,2
1673,1674,"Light-skinned black people everywhere are upset about this new Instagram shit. Those black peopleare happy with the secret, and I'm laughing my ass off
",3,2,2,2,3,2,2,3,2,3,2,2,"Light skin niggas upset everywhere about this new Instagram shyt""them niggasglad in the low lmao
",2,2,1,1,4,1,2,4,2,2,1,2
1674,1675,"I thought I wanted these women but they want all the men. It's unbelievable.
",3,2,2,2,4,2,2,3,2,3,2,2,"I thought I was thirsty toward these bitches... But these bitches bethirsty for these players smfh
",2,3,2,1,3,1,2,4,2,2,1,2
1675,1676,"That man doesn’t do anything for you, but when he talks down to a woman, you’re satisfied
",4,3,2,1,4,2,2,4,2,3,2,2,"That nigga don't do shxt for you, but when he downtalkin a bitch you satisfied.
",2,2,1,1,4,1,3,4,2,2,3,2
1676,1678,"I think that I'm going to have my 18th birthday in Ohio. Then again it's really cold. All I know that is I want something big.
",4,3,3,4,1,4,1,1,2,4,2,2,"Think ima have my 18th bday in Ohio. Then again It's gne cold as shit. All I knowis I want something big
",3,2,2,2,3,2,3,2,2,2,3,2
1677,1682,"Tyga and Big Sean, I love it. The beat is hard! I don'tlike the song too much
",3,3,2,3,2,2,2,2,2,3,2,2,"Tyga & big Sean - I'm gone. The beat tuff I don'tlike the song to much.
",4,3,3,3,1,3,2,1,2,3,2,2
1678,1680,"At 2 PM, we are giving away free tickets to the Graceful Hands Celebrity B-Ball Game atCass Tech on June 29, 2013
",4,3,2,3,2,3,2,2,2,4,1,2,"At 2pm we will be giving away free tickets to the Graceful Hands Celebrity B-Ball Game atCass tech On June 29,2013.
",3,4,4,4,1,4,1,1,1,4,1,2
1679,1681,"Visit all locations for tickets to the celebrity charity basketball game atCass Tech on June 29, 2013. Power b
",4,3,2,3,2,3,2,2,2,3,2,1,"Visit all locations for tickets to the celebrity charity b-ball game atCass Tech 6/29/13 powered by
",3,4,3,4,1,3,1,1,1,4,1,1
1680,1679,"Ion really trusts what people say I've just been lied to so many times it'slike damn it, don't trust anyone
",4,3,2,3,2,3,2,2,2,3,2,2,"Ion really believe shit people say I just been lied to so many times It'slike Fuck dat.Trust no one
",3,4,2,2,4,2,2,3,2,2,2,2
1681,1677,"I've met cool gay people. I still feel that theshit is nasty, but they're cool though
",4,3,3,4,2,4,2,2,2,4,2,2,"I've meet co gay ppl . I still feel that theshit nasty but they cool
",2,2,2,3,2,2,3,1,2,2,3,2
1682,1683,"The alarm sounds mellow and I cant believe its an alarm. Could it be something else?
",4,3,4,5,1,4,1,1,1,4,2,1,"lOl GA's Tornado Siren Sounds So Weak.! I'm Not 100% Positive That's What It Is...But WhatElse Could It Be? Smh
",3,2,1,2,3,2,4,2,2,2,4,2
1683,1684,"Alright listen, I have a special on tattoos. Bring two and spend $25 and get one free. Nobullshit. Hit me up for more information
",4,3,2,3,2,3,1,2,1,4,2,1,"AYE LISTEN GOT AH SPECIAL ON TATTOOS BRING 2 SPENDIN 25 GET YOU 1 FREE NOBULL HMU FOR MORE INFO!!!!!!!!!!!
",2,4,1,1,3,1,5,3,1,1,3,1
1684,1685,"I'm about to kick my feet up and sip on a little drinkydrink to ease my mind
",3,2,4,3,2,3,2,2,2,3,2,3,"Bought to kick my feet up and sip on a lil drinkydrink to ease my mind
",3,3,4,3,2,2,2,2,2,2,2,3
1685,1686,"I can't lie, when I worked for future care I wanted to work in housekeeping. They swear they had the best job.
",4,3,3,4,2,3,1,1,1,3,2,2,"I can't lie when I worked for future care I wanted to work in housekeeping lmao... They swearthey had tha best job!!!
",3,2,2,2,3,2,3,2,2,2,3,2
1686,1687,"Please tell your friend that her braids look fucked up. I keep wanting to twist those bigthings up into a bun
",4,3,3,4,2,4,1,1,1,4,1,1,"Pls tell y'all friend her braids looked fuck'd up... Keep wanting to twist them bigshits up in a bun
",2,2,2,2,4,2,3,4,2,2,3,2
1687,1691,"Sometime over the past week I forgot the entire plot of HarryPotter. Poof. It's all gone
",4,3,2,3,1,3,2,1,2,3,2,2,"Somewhere in the past week I forgot then entire plot of HarryPotter. Poof. It's all gone.
",3,4,3,4,1,4,2,1,1,3,2,2
1688,1689,"I need to figure out how to manage these two jobs. Well, ifI get the other one
",4,4,3,3,2,3,2,2,2,4,2,1,"I need to try and work these too jobs out; well ifI get the other one
",3,4,2,3,2,3,2,2,2,3,2,2
1689,1690,"I need to find some Air Jordan Pink 11s. I don't know what I was thinkingnot getting them when I had the chance
",4,3,2,3,2,3,1,2,2,3,2,1,"I need to find those pink 11s; wtf was I thinkingnot going to get them
",3,4,2,2,3,2,2,3,2,2,3,2
1690,1688,"I am in no way trying to rush myself to grow up, but ages 21 and up just have more options thanages 20 and under do, that's funny
",4,3,3,4,2,4,2,1,1,4,2,2,"I am in no way Tryna rush to grow up but 21 and up just got more options then20 and under do lol
",3,2,2,3,2,3,3,2,2,2,2,2
1691,1692,"I saw one of those son of a guns in a yard on my way hometoday. I right near stole him.
",3,4,2,2,4,2,1,3,2,3,3,2,"Saw one of those son of a guns in a yard on my way hometoday. Right near stole him.
",4,3,3,3,2,3,1,1,1,4,2,2
1692,1695,"Think about what my life could be, that's when I poura drink and smoke this marijuana
",3,2,2,2,2,2,3,2,2,3,3,2,"Think about wat my life could b that's when I pourup n light this weed
",2,3,3,2,3,2,2,2,2,2,2,2
1693,1693,"I would be a terrible kitty owner. I am not home enough to keep it company, andsomeone else took it home.
",4,3,2,2,1,2,1,1,1,3,2,2,"I'd be a terrible kitty owner. I'm not home enough to keep it company...andsomeone else took it home.
",4,4,3,4,1,3,1,1,1,4,1,1
1694,1694,"Man, fuck that hoe. Man, my brother and them had thathow, and then Bryan Frazier
",3,2,2,1,4,1,3,4,2,2,4,2,"Man fuck dat hoe man my nigga n dem had dathoe n the Bryan Frazier
",3,3,2,1,4,1,2,4,2,2,4,2
1695,1696,"I've been listening to my SL brothers all day, but not because they're my friends. They're just better than you rappers.
",4,3,2,1,4,2,2,3,2,3,2,2,"I been listening to my SL bros all day...but not because they my homies theyjust better than you rappers
",3,4,3,2,1,2,1,1,2,2,2,2
1696,1697,"We'l you should've came to the best person for the job, which happens to be me but I understandyou don't deal with me anymore.
",4,3,2,3,2,3,2,2,2,3,2,1,"we'll u should have came to the beat person for the job...... Me but I see udon't fuck wit me nomore
",2,3,1,1,3,2,2,3,1,2,1,1
1697,1698,"My grandma told Eric he can spend the night knowing I am mad at his ass. Now, I gone and slipped upand let him dump the motherfucker. Laughing, but very serious.
",3,3,2,2,3,2,2,3,2,3,2,2,"My grandma told Eric he can spend da night knowing I was mad at his ass.......... Now I done slipped upn let him dtmf lbvvvvvvs
",2,3,2,2,2,1,5,2,1,1,5,1
1698,1701,"I must say, the girl was a complete waste of my time. Shit, I'm doing wonderful without her andmy BD. Seriously, fuck relationships
",4,3,2,1,4,2,1,4,2,3,3,2,"- Ii Must Say Shordy Was Ah Complete Waste Of Mhy Time Shid Um Doin Wonderful Without Ha &&'dMhy BD Pidd Fuk Relationships
",2,2,1,1,3,1,4,3,2,2,4,1
1699,1699,"Tell your sister that you are a grown woman and you can make your owndecisions, thanks for her concern
",4,4,3,4,2,4,1,1,1,4,1,1,"tell yo sister that you R a grown woman and U can make UR owndecisions... Thanks for her concern...
",3,3,2,3,2,2,2,2,2,2,2,1
1700,1700,"If you read both of the tweets, I changed it up for you, because you're specia
",3,3,3,4,2,3,2,1,2,3,2,2,"if U read both of the tweets... I changed it up forU because U R special...
",2,3,2,3,1,2,3,2,2,2,2,1
1701,1702,"When you try to start issues. I dont need to be involved.
",4,3,2,1,3,3,1,3,1,3,1,2,"Sometimes the shit you fuck with, is just not what mylife needs to fuck with.
",3,3,2,2,3,2,2,3,2,2,3,1
1702,1704,"rachel has been ignoring the texts. I am going to confront her. I will put her in her place
",4,3,2,2,1,3,1,2,1,4,2,1,"If dis rachet hoe dnt txt me bck>> ima walk to haa housend slap haa ugly ass!
",1,2,1,1,5,1,5,5,1,1,5,1
1703,1703,"The only logical reason to watch basketball is because of men who date the Kardashians. Is that similar to pretending to like \""Downton Abbey?\
",3,2,2,1,3,2,3,2,2,2,3,1,"The only logical reason to watch basketball is Kardashian-related men. is that likepretending to like Downton Abbey?
",4,4,3,3,2,3,1,1,1,4,2,1
1704,1706,"This lady is supposed to sing \""The Negro National Anthem\"" but she just whispers to me \""Idon't know the words\"". Huh
",4,3,2,1,3,2,1,2,2,3,3,1,"This lady is suppose to sing The Negro National Anthem but she just whispers to me "" Idon't know the words"" huh?
",4,4,3,4,1,4,1,1,1,4,1,1
1705,1707,"It's too early for the drunken friday night club pictures on instagram, right? Because I just saw a..
",4,3,3,3,2,3,2,2,1,4,2,2,"Its too early for the Drunk busted friday night club pics on IG right?Cause I just saw a.....
",3,4,2,3,3,2,2,2,1,3,2,2
1706,1709,"You stop talking to me and yes, I do. What did you just do thatyou need a confirmation code for
",4,3,2,3,2,3,1,2,2,3,2,2,"you stop talking to me, & yes I Do. What you just made thatyou need a confirmation code?
",3,4,3,3,2,2,2,2,2,2,2,2
1707,1708,"As Salaam Alaikum, how can we help our children in public school to stop being funneled into prison.
",4,3,3,4,2,3,2,1,1,4,2,1,"As Salaam Alaikum how can we help our children in public school tostop being funneled into prison.
",5,4,4,5,2,4,1,1,1,5,1,1
1708,1705,"A teacher got into a fight with a student this morning. Now she is unemployed. She lost her job with only a fewdays left of school. What a shame
",4,3,3,4,1,4,2,1,1,4,1,1,"Teacher Got in a fight with a student this morning?? Now she is unemployed. Lost her job with only a fewdays left of school smh.
",3,2,2,2,2,2,2,2,2,3,2,2
1709,1710,"Hey, we are gonna go have some family time today. I will sneek in some schoolwork photosI need for my assignment
",4,3,3,3,1,3,2,1,2,3,2,2,"Hey world gonna do some family time today. And I will Sneek in some schoolflow photosI need for my assignment.
",3,4,2,4,1,2,2,1,1,2,2,2
1710,1711,"I was at my brother's graduation. I DVR'd it and saw the fourth and OT when we went out to eat. There was no sound on theTV. My phone and were
",4,3,4,4,2,3,1,1,1,4,1,2,"I was my bro's graduation DVR'd it Saw the 4th & OT when we went out to eat No sound on thetv My phone & were
",3,4,2,3,1,2,1,1,2,3,1,1
1711,1712,"So I got into trouble for leaving work early!!! If it ain't one thing it's another.With mac and Sac!!
",3,3,2,3,2,2,2,2,2,3,2,2,"So i got in trouble for leaving work early!!! If i aint on thang is anotherwit mac and sac!!!!
",2,2,2,2,2,1,4,2,2,1,4,1
1712,1714,"Mailmen that are in the hood get chased by dogs and harassed whensocial security checks are late
",3,2,2,2,3,2,2,3,2,2,3,2,"Mailmen in the hood get chased by dogs and harassed whensocial security checks are late
",4,4,4,4,1,3,1,1,1,4,1,1
1713,1715,"People were standing in line all night just to be the first customers at the new Chic-fil-a inHampton Cove, and it's not that deep.
",4,3,3,4,2,3,2,1,1,4,1,1,"People stood in line all night just be the first customers at the new chickfila inHamptonCove. It's not that deep.
",3,4,3,3,1,2,1,1,1,3,1,1
1714,1716,"My mom is in Miami getting ready to go on a cruise while I'm in HSV in theclassroom on a damn Saturday
",4,3,2,3,2,3,1,2,2,4,2,2,"My mom is in Miami getting ready to go on a cruise while I'm in hsv in theclassroom on a damn Saturday
",3,4,3,4,1,3,1,1,1,3,2,2
1715,1718,"Their spread offense is totally different. They are going to pass first offense. His blind side tackle is gone, so there are big shoes to fill.
",4,3,3,3,2,3,2,2,2,4,2,2,"their spread offense is totally different. They are a pass first O. His blind side tackle isgone. Big shoes to fill
",4,4,4,4,2,4,2,2,1,3,2,2
1716,1717,"Heat fans have NO room to talk about flopping unless you are talking aboutthat bitch in the jersey
",4,3,2,1,4,2,2,3,2,3,2,2,"Heat fans have NO room to talk about flopping unless you talking aboutthat bitch in the jersey
",3,3,3,3,1,3,2,1,1,3,1,2
1717,1720,"SPANISHSPANIS
",2,2,2,1,3,1,1,2,2,2,3,1,"No puedo dejar de iñpresionarme, por la necia actitud de vender tu patria a imbesiles, que ni siquiera han sustentado lade ellos, no a cuba
",4,3,2,1,3,2,3,3,1,3,2,1
1718,1722,"Big brother, I need you, and Wade, and Ray Allen, and Bosh, and Shane, and Mike Miller. Play hard on Danny Green,and Parker, and Duncan, and Neal
",4,4,3,3,4,3,2,2,2,3,2,2,"big bro i need yu &wade &ray allen &bosh & shane & mike Miller play hard on danny green& Parker &Duncan & Neal
",3,3,4,4,2,2,2,1,2,2,2,2
1719,1719,"I just liked it for the documentaries, but the same ones have beenon there for over a year
",4,3,3,3,2,3,2,1,2,4,2,2,"I just liked it for the documentaries but the same ones beenon there over a year.
",3,4,4,3,1,2,1,1,1,3,2,2
1720,1721,"Every Saturday, these people on the block opposite of mine have a barbecue. Cool... If only their weird sound system didn'tconstantly give me a headache
",4,3,2,3,2,3,1,2,2,3,2,2,"Every Sat, these people on the block opposite mine have a BBQ - Cool.. If only their WACK sound system didn'tconstantly give me a headache
",3,4,2,2,3,2,1,3,2,2,2,2
1721,1713,"Knowing that people in Africa were royal was a plus, but it didn't do much for my own identity. Knowing that, I'm a joint heir with Jesus.
",4,3,3,4,2,3,2,1,1,4,2,2,"Knowing that people in African were royal was a plus but didn't much for my own identity. Knowing that I'm ajoint heir w/ Jesus did.
",4,4,3,3,1,3,2,1,1,3,2,2
1722,1726,"Inner city translation of \""Let me call you back\"" is \""You have a great rest of the day. Talkto you tomorrow.\"" I'm laughing my ass off, I'm just saying
",4,3,3,4,2,3,2,2,1,3,2,1,"Ghetto translation~Lemme Call you back = You have a great rest of the day. Talkto you tomorrow lmao ijs
",3,2,2,3,2,2,3,2,2,2,3,2
1723,1725,"I saw it with my own eyes. Shit was real myn-word. He killed her
",4,4,2,2,4,2,1,3,2,3,2,2,"I Seen It Wit My Own Eyes. Shit Was Real MyNicca Str8 Kilt Her !
",3,3,2,1,3,1,1,2,2,2,2,2
1724,1724,"Only God makes the rain fall, and it's falling a lot in Queens. But I don't have to go out, so let it rain, letit rain, let it rain
",3,2,3,3,2,3,1,1,2,3,2,2,"Only God makes the rain fall and it's falling a lot in Queens, but I don't have to go out so let it rain, letit rain, let it rain!
",4,3,4,4,1,4,1,1,1,4,1,2
1725,1723,"You have to love that old Wine-O in the neighborhood. I havea two-month update in five minutes.
",4,3,4,5,1,4,1,1,1,5,2,2,"U gotta love that old wine-o in the hood I gota 2month update in 5min
",2,2,2,2,3,2,3,2,2,2,4,2
1726,1727,"Genius invention would be an alarm clock that releases the smell of bacon in the morning. It would always wake people up.
",4,3,3,4,2,3,2,1,2,4,2,2,"Somebody needs to invent an alarm clock that releases the smell of bacon. A nukkawould never be late lol
",3,4,2,3,2,2,3,2,2,3,2,1
1727,1728,"If I get one more damn mosquito bite. I know I'm caramel colored and tasty looking, but I'm sure there is some other fat people togo bite on, what the fuck, I'm laughing
",3,3,2,1,3,2,1,4,2,3,2,2,"If one more damn Mosquito bite me...... I know I'm Carmel and tasty looking, but I'm sure its some other fat ppl togo bite on wtf lol
",3,3,3,2,1,3,2,2,2,3,2,2
1728,1731,"Someone told me that the coochi has pork in it. Is that true? And if so, does it come in vegetarian as well? I'm on a diet.
",4,3,3,4,1,2,2,1,2,3,2,2,"Somebody told me that coochi had pork in it. Is this true? And if so, does it come in vegetarian also?!I'm on a diet Lol
",3,3,2,3,2,3,2,2,2,3,2,1
1729,1730,"A pretty women with bad breath is something I don't like.It's to hot for me to deal with messes today
",3,3,2,2,3,2,2,2,2,3,2,2,"Pretty women wit bad breath. That's that shyt I don't like. Plus itstoo hot for that mess
",3,3,2,3,2,3,2,3,2,3,2,2
1730,1732,"If I was your best friend, would you let me do all the things that only a best friend can do?
",4,3,2,4,2,3,2,2,2,4,2,2,"If I was ur best friend, would you let me do all the things thatonly a best friend can?
",3,4,3,3,2,2,2,2,2,3,2,2
1731,1733,"I have a headache since I haven't been to sleep in two days. I'm going to sleep so good tonight. I have a hair appointmenttomorrow or a cut. I'm scared
",4,3,2,3,1,3,2,1,2,3,2,2,"I have a head ache having been to sleep in 2days I'm going to sleep so good tonight hair appointmenttomorrow Or cut I'm scared.
",3,2,3,3,1,2,2,1,2,2,2,2
1732,1736,"Don't try this at home kids... Okay, I will try itat my friend's house then..
",4,3,2,3,2,3,2,2,2,3,2,2,"dont try this at home kids ...okay i will try itat my friends house then...
",4,4,4,4,1,4,2,1,2,4,1,2
1733,1734,"So, I'm very late. I had no idea that David Correy got a record deal. I loved him. I was so mad that he was voted off so early.
",4,3,3,4,2,3,2,1,1,4,2,2,"So I'm extra late I had no idea David Correy got a record deal. I loved him I was so mad hewas voted off so early.
",3,2,2,3,2,2,2,1,1,3,2,2
1734,1737,"What's up Tweed family? I have been up since 12 yesterday, that's funny.Shaking my head, always good morning
",4,3,3,4,2,3,1,1,2,4,2,2,"Wassup tweed fam? I have been up since 12 yesterday .lolsmh Alwayz gm ! :0)
",3,2,2,3,1,2,3,1,2,3,3,2
1735,1738,"My shoe collection is lacking right now. I need new work shoes, running shoes, Sperry's or loafers, and regular tennisshoes. I have to get it together
",4,3,3,4,2,3,2,1,1,4,2,2,"My shoe game is so weak right now. Need new work shoes, running shoes, sperry's/loafers and reg tennisshoes. Must step it up
",3,4,2,3,2,2,2,2,2,3,2,2
1736,1741,"I'm feeling really anxious. I can't wait. I hope God hears my prayers and they releasemy baby. Help me, Lord
",4,4,2,3,2,3,1,1,1,3,2,1,"Feeling really anxious can't wait I hope God hears my prays and they releasemy baby help me lord
",3,3,2,3,2,2,2,1,1,2,2,1
1737,1739,"Don't, like, people who have sex or are trying to have sex, have sex with the friends? That's crazy!Hands down! Male or female
",3,4,2,3,2,3,2,2,2,3,2,2,"Dnt like ppl who smash or try to smash the homies. That's whack!Hands down! Male or female!
",3,4,2,2,2,2,2,2,2,2,3,2
1738,1740,"Are you tired of hitting the beauty supplies and copying that black number one? Is your wig busted, disgusted, fried, dyed, and leaningto the side? Hit me up.
",4,3,2,2,3,2,1,2,1,3,2,2,"R U TIRED OF HITIN THE BEAUTY SUPPLY AND COPPIN THAT BLACK NO.1! IS YOUR WIG BUSTED DISCUSTED FRYD DYED LEANIN2 DA SIDE HIT UP
",2,3,1,1,3,1,4,2,2,1,4,2
1739,1742,"For once, can I meet a handsome, respectful guy with pants that do not sag? That is bad. At least don't have them sag so low. Ugh
",4,3,2,3,2,3,1,2,1,3,2,1,"For once can I meet a handsome respectful guy tht DOES NOT SAG HIS PANTS !!!!!???? Tht is trifling...at least notsoo low ! Ugh !
",3,4,2,2,2,2,1,2,1,2,2,1
1740,1745,"Dude comes to the mall with friends. it's raining. He gets his car to pick his friends up in front of the mall...It was only sprinkling, that's funny
",3,3,3,3,2,2,2,1,2,3,2,2,"Dude comes to the mall with friends. It's raining. He gets his car to pick his friends up in front of the mall..It was only sprinkling lol
",3,3,3,3,2,2,2,1,2,3,2,2
1741,1743,"If we say to bring two forms of ID with you, why wouldyou bring just one with you
",4,3,3,3,2,3,2,1,1,4,2,1,"If we say two forms of ID why the fuck wouldyou come with just one...
",3,4,1,1,4,1,1,4,2,2,2,1
1742,1744,"I assumed I was making headwind. I am worried.
",4,3,2,3,1,3,2,1,2,4,2,2,"I thought I was making progress but I guess I was wrong. Smhthis is really bothering me.
",3,4,2,3,1,2,2,2,2,3,2,2
1743,1746,"I’m probably the only motherfucker on the planet that doesn’t like hot doughnuts. I hate whenthe hot sign is on.
",4,3,2,2,3,2,2,3,2,3,3,2,"I'm prob the only motherfucka on this planet that doesn't like hot doughnuts... Hate whenthe hot sign is on
",3,2,2,2,3,2,2,3,2,3,2,2
1744,1747,"I’m getting ready to jog this morning! I need to get my health back in order. I've been negligent for a while soI have work to do.
",4,5,3,4,1,3,1,1,1,4,1,4,"Getting ready to get jog on this morning! I need to get my health back in order. I've been a bad boy for a while soI have work to do.
",3,4,2,3,2,2,2,2,2,3,3,3
1745,1748,"And as a shopaholic... I'm taking strides to be better with money... And I'm cutting up my credit cards, andremoving them from my PayPal
",4,5,3,4,2,3,2,1,2,4,2,2,"And as a shopaholic... I'm taking strides to be better with money... And I'm cutting up my credit cards andremoving them from my PayPal
",3,4,4,3,1,3,1,1,2,3,2,2
1746,1749,"If you see an opportunity, let it happen. We're checking our bag.We don't need whores
",4,3,2,1,4,2,1,3,2,3,4,1,"See Ah Opp Let The Thing Blow We Checking Ah BagWe Dont Need Hoes !
",3,4,2,1,4,1,4,4,2,2,4,2
1747,1751,"Do not come my way for nothing. Do not hit my line for nothing, phone ass fuckblack guys, you black guys are nothing.
",3,4,2,1,4,2,1,5,1,3,4,2,"Dnt cum my way fa nth Dnt hit my line fa nth fony ass fuckniggas u niggas is nth
",2,3,2,1,4,2,2,4,2,2,2,1
1748,1750,"Chili cheese fries with jalapeños sounds so good. Where can Iget something good like this
",4,3,3,4,2,3,2,1,2,3,2,2,"Chilli cheese fries with jalapeños sounds soooooo good. Where can Iget something good like this?
",3,4,2,3,1,2,1,1,1,2,1,1
1749,1753,"I saw Dr. King's speech in its entirety yesterday for thefirst time. I'm still moved
",4,3,4,4,1,4,1,1,1,5,1,2,"I saw Dr. King's speech in its entirety yesterday for thefirst time, I'm still moved.
",3,3,3,3,1,3,2,1,2,4,2,2
1750,1752,"Damn. Why aren't any of my favorite shows on On Demand yet? I don't want to wait towatch them until next week
",4,3,2,3,4,3,2,2,2,3,2,2,"Damn why aren't any of my shows on demand yet! I don't want to wait towatch them until next week
",3,4,3,3,2,3,2,2,2,3,2,2
1751,1755,"be careful as some deals with fall through. understand the deal and take time with it.
",4,3,4,4,2,3,1,1,1,4,2,2,"Taking precautions. Not every deal is solid. And might bring on lessons that u wished uwere patient to learn first.
",4,3,3,3,2,3,2,1,2,3,2,2
1752,1754,"It's a great day for fathers. Add to the legacy, or build a newone with your little ones
",4,3,3,4,2,4,1,1,1,4,1,2,"A great day for the fathers. Add to the legacy. Or build a newone with your little ones
",3,4,4,3,1,3,1,1,1,3,1,2
1753,1729,"You know when you wake up with so much energy it makes you lazy. That's really crazy
",4,3,2,3,2,3,1,1,2,4,2,3,"You know when you wakeup wit so much energy it makeyou lazy. That's hella crazy
",3,4,1,2,3,2,2,2,2,2,2,4
1754,1756,"I don't think it's hard to find love.  I believe everyone is on a different level in life.  No need to rus
",4,3,4,5,1,4,1,1,1,4,2,2,"I don't think it's hard to find love. I believe everybody are on different levels inlife. No need to rush
",3,3,3,3,1,3,1,2,2,3,2,2
1755,1735,"You ask for my number. I tell you, \""I have a boyfriend.\"" Your response, \""So, I like competition.\"" N-wordsdon't have any respect. That's funny
",2,2,1,1,4,1,1,5,2,2,4,1,"U ask 4 my number..I tell u I have a bf..Ur response ""SO, I like competition."".niggasain't got no respect lol
",2,3,2,2,3,2,2,3,2,2,3,2
1756,1757,"I feel like Stiles might become a beta to save his dad, judging by thepreview for next Monday.
",4,3,3,4,2,3,2,2,2,4,2,2,"I feel like stiles might become a beta to save his dad judging by thepreview for next Monday :D
",3,3,2,4,1,3,1,1,1,3,1,2
